9,10105,710.00,0.60,0.61,0.61,0.62,0.60
9,10107,718.00,0.61,0.61,0.61,0.61,0.62
9,10105,708.00,0.63,0.62,0.63,0.62,0.62
9,10107,708.00,0.62,0.62,0.62,0.62,0.62
9,10105,704.00,0.62,0.61,0.61,0.61,0.61
9,10107,709.00,0.62,0.60,0.60,0.61,0.61
9,10105,696.00,0.61,0.61,0.61,0.62,0.61
9,10107,697.00,0.61,0.60,0.61,0.61,0.61
9,10105,686.00,0.61,0.62,0.61,0.61,0.61
9,10107,696.00,0.61,0.61,0.62,0.62,0.61
9,10105,687.00,0.60,0.60,0.61,0.60,0.61
9,10107,675.00,0.63,0.61,0.62,0.62,0.62
9,10105,690.00,0.62,0.62,0.62,0.62,0.62
9,10107,686.00,0.60,0.60,0.61,0.60,0.62
9,10105,690.00,0.60,0.61,0.60,0.60,0.59
9,10107,678.00,0.61,0.60,0.61,0.60,0.61
9,10105,698.00,0.60,0.61,0.62,0.62,0.61
9,10107,701.00,0.61,0.60,0.61,0.60,0.60
9,10105,727.00,0.61,0.61,0.61,0.61,0.60
9,10107,717.00,0.61,0.60,0.60,0.60,0.61
9,10105,737.00,0.60,0.61,0.61,0.60,0.60
9,10107,731.00,0.60,0.61,0.61,0.60,0.60
9,10105,749.00,0.61,0.60,0.60,0.60,0.61
9,10107,749.00,0.60,0.61,0.60,0.60,0.60
9,10105,761.00,0.61,0.60,0.60,0.60,0.61
9,10107,758.00,0.60,0.60,0.60,0.60,0.60
9,10105,767.00,0.61,0.61,0.60,0.60,0.60
9,10107,765.00,0.61,0.60,0.61,0.60,0.61
9,10105,775.00,0.60,0.61,0.61,0.60,0.59
9,10107,771.00,0.60,0.60,0.61,0.60,0.61
9,10105,780.00,0.61,0.61,0.60,0.60,0.61
9,10107,781.00,0.60,0.61,0.60,0.60,0.60
9,10107,785.00,0.60,0.60,0.60,0.60,0.60
9,10107,784.00,0.60,0.60,0.61,0.60,0.62
9,10107,786.00,0.61,0.61,0.60,0.61,0.60
9,10106,790.00,0.61,0.60,0.61,0.61,0.60
9,10107,792.00,0.60,0.60,0.61,0.60,0.61
9,10105,795.00,0.61,0.61,0.60,0.60,0.61
9,10107,792.00,0.60,0.60,0.62,0.62,0.60
9,10105,805.00,0.61,0.61,0.62,0.61,0.61
9,10107,797.00,0.62,0.62,0.62,0.61,0.62
9,10105,797.00,0.62,0.63,0.62,0.61,0.61
9,10107,797.00,0.61,0.62,0.61,0.62,0.62
9,10107,798.00,0.62,0.62,0.61,0.62,0.62
9,10106,800.00,0.61,0.62,0.62,0.62,0.61
9,10107,795.00,0.62,0.62,0.61,0.61,0.62
9,10105,798.00,0.62,0.60,0.62,0.60,0.60
9,10107,790.00,0.60,0.60,0.60,0.61,0.60
9,10105,795.00,0.60,0.59,0.60,0.59,0.61
9,10107,790.00,0.61,0.60,0.61,0.61,0.60
9,10105,797.00,0.61,0.61,0.61,0.62,0.62
9,10107,787.00,0.60,0.61,0.60,0.60,0.61
9,10105,784.00,0.60,0.60,0.61,0.60,0.60
9,10107,781.00,0.55,0.60,0.60,0.61,0.61
9,10105,783.00,0.63,0.62,0.61,0.62,0.61
9,10107,786.00,0.61,0.60,0.60,0.60,0.61
9,10105,786.00,0.60,0.60,0.62,0.61,0.61
9,10107,789.00,0.62,0.62,0.62,0.61,0.63
9,10105,781.00,0.61,0.61,0.61,0.62,0.56
9,10107,785.00,0.60,0.60,0.60,0.62,0.61
9,10105,790.00,0.61,0.60,0.60,0.60,0.61
9,10107,785.00,0.60,0.60,0.60,0.61,0.60
9,10105,786.00,0.61,0.61,0.61,0.61,0.61
9,10107,778.00,0.61,0.61,0.60,0.60,0.60
9,10105,766.00,0.61,0.60,0.58,0.60,0.59
9,10107,769.00,0.60,0.62,0.61,0.61,0.62
9,10105,764.00,0.61,0.61,0.61,0.60,0.60
9,10107,750.00,0.61,0.60,0.59,0.61,0.60
9,10105,767.00,0.60,0.60,0.60,0.60,0.60
9,10107,761.00,0.59,0.60,0.60,0.59,0.61
9,10105,757.00,0.59,0.60,0.61,0.61,0.61
9,10107,753.00,0.60,0.59,0.60,0.61,0.60
9,10105,766.00,0.60,0.62,0.61,0.61,0.61
9,10107,763.00,0.61,0.61,0.61,0.61,0.60
9,10105,761.00,0.60,0.60,0.61,0.61,0.60
9,10107,759.00,0.62,0.60,0.61,0.62,0.62
9,10107,754.00,0.62,0.61,0.61,0.62,0.62
9,10106,773.00,0.61,0.61,0.61,0.61,0.60
9,10107,779.00,0.63,0.62,0.57,0.62,0.61
9,10105,791.00,0.61,0.62,0.62,0.60,0.59
9,10107,811.00,0.62,0.62,0.60,0.61,0.60
9,10105,818.00,0.60,0.60,0.61,0.60,0.59
9,10107,810.00,0.61,0.61,0.60,0.60,0.61
9,10105,801.00,0.60,0.60,0.60,0.60,0.60
9,10107,790.00,0.61,0.61,0.61,0.62,0.61
9,10105,778.00,0.61,0.61,0.60,0.59,0.61
9,10107,751.00,0.61,0.60,0.60,0.60,0.61
9,10105,770.00,0.61,0.60,0.60,0.61,0.61
9,10107,780.00,0.60,0.60,0.60,0.61,0.60
9,10105,798.00,0.60,0.61,0.60,0.61,0.60
9,10107,791.00,0.61,0.61,0.60,0.59,0.61
9,10105,805.00,0.61,0.60,0.62,0.61,0.61
9,10107,801.00,0.63,0.61,0.62,0.61,0.61
9,10105,818.00,0.61,0.61,0.62,0.61,0.62
9,10107,808.00,0.61,0.61,0.61,0.60,0.62
9,10105,817.00,0.62,0.61,0.62,0.61,0.62
9,10107,817.00,0.62,0.61,0.61,0.61,0.62
9,10105,821.00,0.62,0.62,0.62,0.62,0.62
9,10107,826.00,0.62,0.61,0.62,0.61,0.61
9,10107,827.00,0.63,0.62,0.61,0.61,0.62
9,10106,830.00,0.62,0.61,0.61,0.61,0.61
9,10107,826.00,0.62,0.62,0.61,0.61,0.61
9,10105,831.00,0.63,0.62,0.62,0.61,0.62
9,10107,825.00,0.63,0.63,0.62,0.63,0.62
9,10105,831.00,0.63,0.63,0.53,0.62,0.63
9,10107,826.00,0.63,0.62,0.62,0.62,0.62
9,10107,829.00,0.63,0.63,0.62,0.62,0.62
9,10106,834.00,0.62,0.61,0.61,0.61,0.61
9,10106,834.00,0.61,0.62,0.61,0.62,0.62
9,10107,833.00,0.61,0.61,0.61,0.61,0.62
9,10105,832.00,0.62,0.62,0.61,0.61,0.62
9,10107,836.00,0.61,0.62,0.63,0.62,0.62
9,10107,838.00,0.62,0.62,0.62,0.62,0.62
9,10106,839.00,0.61,0.62,0.62,0.62,0.61
9,10106,838.00,0.62,0.63,0.62,0.62,0.57
9,10107,843.00,0.62,0.62,0.61,0.62,0.62
9,10107,838.00,0.61,0.62,0.61,0.62,0.61
9,10106,844.00,0.62,0.62,0.62,0.61,0.62
9,10107,844.00,0.63,0.62,0.62,0.62,0.63
9,10107,843.00,0.63,0.63,0.62,0.62,0.63
9,10107,848.00,0.62,0.62,0.62,0.63,0.62
9,10106,852.00,0.43,0.62,0.62,0.62,0.62
9,10107,857.00,0.62,0.61,0.61,0.61,0.62
9,10105,860.00,0.61,0.61,0.63,0.62,0.62
9,10107,860.00,0.61,0.61,0.61,0.61,0.61
9,10105,867.00,0.62,0.62,0.61,0.62,0.62
9,10107,868.00,0.62,0.62,0.62,0.63,0.62
9,10107,871.00,0.61,0.61,0.62,0.62,0.62
9,10106,874.00,0.61,0.61,0.61,0.61,0.61
9,10106,882.00,0.61,0.61,0.61,0.62,0.61
9,10107,873.00,0.61,0.61,0.61,0.61,0.62
9,10105,860.00,0.60,0.61,0.62,0.61,0.61
9,10107,851.00,0.62,0.60,0.61,0.62,0.61
9,10105,843.00,0.61,0.61,0.62,0.61,0.61
9,10107,834.00,0.60,0.61,0.61,0.61,0.62
9,10107,819.00,0.60,0.61,0.61,0.62,0.61
9,10106,816.00,0.63,0.62,0.59,0.62,0.62
9,10107,810.00,0.61,0.62,0.61,0.61,0.61
9,10105,785.00,0.61,0.62,0.62,0.62,0.60
9,10107,798.00,0.61,0.61,0.62,0.60,0.61
9,10105,808.00,0.61,0.60,0.61,0.62,0.62
9,10107,802.00,0.61,0.61,0.61,0.61,0.62
9,10107,794.00,0.61,0.61,0.61,0.61,0.61
9,10106,797.00,0.63,0.62,0.62,0.62,0.63
9,10107,794.00,0.61,0.61,0.61,0.61,0.61
9,10105,808.00,0.61,0.61,0.61,0.62,0.55
9,10107,806.00,0.61,0.61,0.61,0.62,0.62
9,10105,809.00,0.62,0.61,0.61,0.62,0.61
9,10107,806.00,0.61,0.62,0.62,0.61,0.61
9,10107,807.00,0.62,0.61,0.62,0.63,0.61
9,10106,807.00,0.61,0.62,0.62,0.62,0.61
9,10106,805.00,0.61,0.61,0.61,0.62,0.61
9,10107,806.00,0.62,0.63,0.62,0.63,0.63
9,10105,803.00,0.61,0.59,0.60,0.60,0.61
9,10107,786.00,0.62,0.62,0.62,0.62,0.62
9,10107,806.00,0.51,0.61,0.61,0.62,0.62
9,10106,829.00,0.62,0.61,0.62,0.62,0.62
9,10106,839.00,0.62,0.61,0.62,0.62,0.63
9,10107,836.00,0.61,0.61,0.61,0.62,0.63
9,10105,848.00,0.62,0.61,0.61,0.62,0.62
9,10107,847.00,0.62,0.63,0.62,0.63,0.61
9,10107,847.00,0.62,0.63,0.61,0.63,0.61
9,10106,853.00,0.63,0.63,0.63,0.61,0.62
9,10106,857.00,0.62,0.62,0.62,0.61,0.62
9,10107,861.00,0.61,0.62,0.62,0.61,0.62
9,10105,860.00,0.61,0.62,0.61,0.62,0.62
9,10107,862.00,0.61,0.62,0.61,0.62,0.61
9,10105,863.00,0.62,0.61,0.62,0.62,0.62
9,10107,861.00,0.61,0.61,0.62,0.62,0.61
9,10105,863.00,0.62,0.61,0.61,0.61,0.62
9,10107,860.00,0.62,0.62,0.61,0.60,0.62
9,10107,863.00,0.62,0.62,0.61,0.62,0.62
9,10106,867.00,0.61,0.61,0.61,0.61,0.61
9,10107,866.00,0.62,0.62,0.61,0.61,0.61
9,10105,870.00,0.62,0.63,0.61,0.61,0.61
9,10107,870.00,0.63,0.62,0.62,0.61,0.61
9,10105,867.00,0.61,0.62,0.62,0.62,0.61
9,10106,870.00,0.62,0.61,0.62,0.61,0.61
9,10107,868.00,0.63,0.62,0.62,0.61,0.61
9,10107,868.00,0.62,0.61,0.61,0.61,0.61
9,10107,871.00,0.61,0.61,0.62,0.61,0.62
9,10106,872.00,0.62,0.62,0.61,0.62,0.62
9,10107,871.00,0.62,0.62,0.61,0.62,0.62
9,10105,873.00,0.62,0.62,0.61,0.62,0.61
9,10107,874.00,0.62,0.62,0.62,0.61,0.63
9,10107,876.00,0.62,0.62,0.62,0.60,0.62
9,10106,872.00,0.62,0.61,0.62,0.62,0.62
9,10106,873.00,0.63,0.63,0.62,0.61,0.62
9,10107,873.00,0.63,0.63,0.62,0.63,0.62
9,10105,874.00,0.63,0.60,0.63,0.62,0.64
9,10107,874.00,0.63,0.62,0.62,0.63,0.63
9,10105,875.00,0.63,0.63,0.63,0.63,0.63
9,10107,879.00,0.61,0.61,0.62,0.62,0.61
9,10107,885.00,0.62,0.62,0.62,0.62,0.62
9,10106,891.00,0.62,0.62,0.62,0.62,0.61
9,10106,892.00,0.62,0.61,0.62,0.62,0.62
9,10107,894.00,0.62,0.63,0.63,0.62,0.62
9,10105,897.00,0.62,0.61,0.62,0.62,0.62
9,10107,904.00,0.60,0.62,0.62,0.61,0.61
9,10107,909.00,0.63,0.62,0.62,0.62,0.62
9,10106,910.00,0.61,0.61,0.61,0.62,0.61
9,10106,916.00,0.61,0.61,0.62,0.62,0.61
9,10107,923.00,0.62,0.62,0.61,0.61,0.62
9,10105,925.00,0.62,0.62,0.63,0.62,0.63
9,10107,905.00,0.63,0.62,0.62,0.62,0.63
9,10105,884.00,0.60,0.61,0.62,0.62,0.62
9,10107,863.00,0.61,0.61,0.61,0.61,0.61
9,10106,845.00,0.62,0.63,0.62,0.62,0.62
9,10106,846.00,0.62,0.62,0.62,0.62,0.63
9,10106,844.00,0.62,0.62,0.63,0.63,0.45
9,10106,847.00,0.63,0.62,0.62,0.63,0.63
9,10106,846.00,0.61,0.62,0.62,0.61,0.60
9,10107,844.00,0.62,0.63,0.62,0.62,0.60
9,10107,868.00,0.61,0.62,0.61,0.62,0.62
9,10107,862.00,0.62,0.61,0.61,0.61,0.61
9,10106,856.00,0.61,0.62,0.61,0.61,0.61
9,10106,839.00,0.61,0.61,0.62,0.62,0.62
9,10107,844.00,0.62,0.62,0.62,0.62,0.63
9,10105,855.00,0.62,0.61,0.60,0.60,0.61
9,10107,861.00,0.63,0.62,0.63,0.62,0.62
9,10105,865.00,0.61,0.61,0.60,0.60,0.61
9,10106,857.00,0.60,0.60,0.61,0.60,0.60
9,10107,851.00,0.60,0.61,0.62,0.62,0.62
9,10105,850.00,0.61,0.60,0.60,0.61,0.61
9,10107,836.00,0.61,0.61,0.61,0.61,0.60
9,10105,837.00,0.60,0.61,0.60,0.60,0.61
9,10107,825.00,0.61,0.61,0.60,0.61,0.61
9,10105,825.00,0.62,0.61,0.61,0.61,0.60
9,10107,816.00,0.61,0.61,0.61,0.61,0.61
9,10107,816.00,0.62,0.60,0.61,0.61,0.60
9,10106,815.00,0.61,0.60,0.61,0.60,0.61
9,10107,809.00,0.60,0.60,0.61,0.61,0.61
9,10105,815.00,0.60,0.60,0.61,0.61,0.61
9,10107,802.00,0.61,0.60,0.61,0.61,0.61
9,10105,813.00,0.61,0.61,0.62,0.62,0.61
9,10107,799.00,0.61,0.61,0.60,0.60,0.61
9,10106,808.00,0.61,0.61,0.61,0.61,0.60
9,10106,811.00,0.61,0.60,0.61,0.60,0.62
9,10107,799.00,0.61,0.61,0.46,0.60,0.60
9,10107,804.00,0.61,0.61,0.61,0.61,0.60
9,10106,808.00,0.60,0.60,0.61,0.60,0.61
9,10107,797.00,0.60,0.61,0.61,0.59,0.61
9,10105,807.00,0.61,0.61,0.61,0.60,0.60
9,10107,814.00,0.61,0.61,0.60,0.61,0.61
9,10107,833.00,0.52,0.61,0.60,0.60,0.61
9,10106,849.00,0.62,0.61,0.61,0.61,0.62
9,10107,852.00,0.61,0.62,0.62,0.62,0.61
9,10105,862.00,0.62,0.61,0.61,0.62,0.62
9,10107,870.00,0.62,0.62,0.60,0.61,0.62
9,10105,874.00,0.62,0.62,0.61,0.62,0.61
9,10106,878.00,0.62,0.61,0.62,0.60,0.60
9,10107,877.00,0.63,0.60,0.62,0.61,0.60
9,10105,879.00,0.62,0.61,0.61,0.62,0.62
9,10106,883.00,0.61,0.61,0.61,0.61,0.41
9,10106,885.00,0.61,0.61,0.61,0.61,0.61
9,10106,881.00,0.61,0.61,0.62,0.61,0.60
9,10107,886.00,0.61,0.61,0.62,0.62,0.62
9,10107,882.00,0.62,0.61,0.61,0.61,0.62
9,10106,884.00,0.61,0.62,0.62,0.63,0.62
9,10106,885.00,0.62,0.63,0.62,0.62,0.62
9,10107,884.00,0.62,0.62,0.62,0.62,0.63
9,10105,884.00,0.63,0.62,0.61,0.61,0.61
9,10107,882.00,0.61,0.61,0.60,0.60,0.60
9,10105,872.00,0.61,0.61,0.60,0.61,0.60
9,10106,870.00,0.60,0.60,0.60,0.60,0.60
9,10107,851.00,0.61,0.62,0.62,0.62,0.62
9,10106,839.00,0.62,0.60,0.60,0.61,0.60
9,10107,836.00,0.61,0.62,0.61,0.60,0.60
9,10105,869.00,0.62,0.61,0.60,0.61,0.61
9,10107,892.00,0.61,0.60,0.60,0.60,0.60
9,10105,897.00,0.61,0.61,0.62,0.60,0.61
9,10107,890.00,0.62,0.62,0.61,0.62,0.63
9,10107,892.00,0.61,0.61,0.61,0.62,0.62
9,10106,882.00,0.61,0.61,0.61,0.61,0.61
9,10106,865.00,0.63,0.62,0.62,0.62,0.62
9,10107,869.00,0.61,0.62,0.61,0.61,0.62
9,10105,868.00,0.61,0.61,0.61,0.61,0.62
9,10107,867.00,0.62,0.61,0.62,0.61,0.63
9,10105,871.00,0.62,0.62,0.62,0.62,0.61
9,10107,912.00,0.61,0.62,0.62,0.61,0.61
9,10107,922.00,0.62,0.61,0.62,0.61,0.61
9,10106,907.00,0.61,0.61,0.62,0.61,0.62
9,10107,908.00,0.60,0.60,0.61,0.62,0.61
9,10105,903.00,0.61,0.61,0.61,0.61,0.60
9,10107,907.00,0.61,0.62,0.61,0.61,0.60
9,10105,911.00,0.62,0.61,0.61,0.62,0.62
9,10106,921.00,0.61,0.61,0.61,0.61,0.61
9,10107,917.00,0.61,0.61,0.61,0.61,0.61
9,10106,922.00,0.62,0.63,0.62,0.62,0.62
9,10107,928.00,0.62,0.61,0.61,0.61,0.61
9,10105,910.00,0.61,0.62,0.61,0.62,0.61
9,10107,912.00,0.62,0.62,0.60,0.62,0.62
9,10105,942.00,0.62,0.62,0.61,0.61,0.61
9,10106,949.00,0.62,0.62,0.62,0.60,0.61
9,10107,953.00,0.61,0.62,0.61,0.62,0.61
9,10107,958.00,0.62,0.63,0.62,0.61,0.62
9,10107,952.00,0.60,0.61,0.59,0.60,0.62
9,10107,945.00,0.61,0.62,0.62,0.61,0.62
9,10106,936.00,0.61,0.60,0.60,0.60,0.61
9,10107,927.00,0.60,0.61,0.60,0.61,0.61
9,10106,916.00,0.61,0.61,0.61,0.61,0.60
9,10107,908.00,0.61,0.61,0.62,0.62,0.60
9,10105,897.00,0.62,0.62,0.61,0.62,0.62
9,10107,889.00,0.61,0.60,0.60,0.61,0.62
9,10106,885.00,0.61,0.61,0.61,0.62,0.60
9,10107,880.00,0.61,0.61,0.60,0.60,0.61
9,10105,875.00,0.61,0.61,0.60,0.61,0.60
9,10107,872.00,0.61,0.61,0.61,0.60,0.61
9,10107,865.00,0.62,0.60,0.61,0.60,0.61
9,10106,859.00,0.61,0.61,0.61,0.60,0.61
9,10107,855.00,0.60,0.61,0.60,0.61,0.61
9,10105,856.00,0.62,0.62,0.62,0.61,0.62
9,10107,850.00,0.61,0.61,0.61,0.62,0.62
9,10105,848.00,0.62,0.61,0.62,0.61,0.61
9,10107,848.00,0.61,0.60,0.60,0.60,0.61
9,10106,847.00,0.60,0.60,0.61,0.61,0.61
9,10106,843.00,0.61,0.62,0.60,0.60,0.60
9,10107,832.00,0.61,0.61,0.61,0.61,0.61
9,10105,834.00,0.60,0.60,0.61,0.60,0.61
9,10107,835.00,0.61,0.61,0.61,0.61,0.61
9,10105,831.00,0.60,0.61,0.61,0.60,0.61
9,10107,829.00,0.60,0.61,0.61,0.60,0.60
9,10106,828.00,0.60,0.61,0.61,0.61,0.61
9,10107,827.00,0.62,0.61,0.61,0.60,0.61
9,10105,825.00,0.61,0.61,0.59,0.60,0.61
9,10107,817.00,0.62,0.60,0.60,0.60,0.60
9,10105,821.00,0.62,0.53,0.60,0.60,0.61
9,10107,820.00,0.61,0.61,0.60,0.60,0.61
9,10105,823.00,0.60,0.61,0.61,0.47,0.60
9,10106,817.00,0.61,0.61,0.60,0.61,0.61
9,10107,811.00,0.60,0.61,0.61,0.62,0.60
9,10106,823.00,0.61,0.61,0.61,0.61,0.60
9,10107,813.00,0.61,0.61,0.59,0.61,0.60
9,10105,806.00,0.60,0.61,0.61,0.61,0.60
9,10107,789.00,0.62,0.62,0.61,0.62,0.62
9,10105,787.00,0.59,0.61,0.61,0.60,0.60
9,10106,782.00,0.62,0.61,0.62,0.61,0.62
9,10106,768.00,0.60,0.61,0.60,0.60,0.60
9,10106,778.00,0.62,0.62,0.62,0.62,0.61
9,10107,800.00,0.61,0.62,0.61,0.61,0.61
9,10106,829.00,0.61,0.61,0.61,0.62,0.61
9,10107,874.00,0.61,0.63,0.44,0.61,0.60
9,10105,896.00,0.62,0.61,0.60,0.61,0.62
9,10106,907.00,0.63,0.62,0.63,0.63,0.63
9,10107,908.00,0.61,0.61,0.62,0.61,0.61
9,10106,907.00,0.63,0.62,0.62,0.63,0.62
9,10107,895.00,0.62,0.62,0.62,0.62,0.62
9,10105,887.00,0.61,0.61,0.62,0.61,0.62
9,10107,891.00,0.61,0.61,0.61,0.61,0.61
9,10105,895.00,0.61,0.62,0.61,0.61,0.62
9,10106,900.00,0.62,0.62,0.62,0.61,0.61
9,10107,904.00,0.61,0.61,0.61,0.62,0.62
9,10106,902.00,0.61,0.61,0.61,0.62,0.61
9,10107,907.00,0.61,0.62,0.61,0.60,0.61
9,10105,904.00,0.61,0.60,0.61,0.61,0.62
9,10107,905.00,0.61,0.62,0.61,0.61,0.62
9,10105,902.00,0.63,0.63,0.62,0.61,0.63
9,10106,906.00,0.62,0.62,0.62,0.62,0.62
9,10107,907.00,0.63,0.62,0.62,0.62,0.63
9,10105,921.00,0.61,0.61,0.61,0.61,0.62
9,10107,923.00,0.61,0.62,0.62,0.61,0.61
9,10105,914.00,0.61,0.62,0.62,0.62,0.62
9,10107,934.00,0.62,0.62,0.62,0.63,0.62
9,10105,944.00,0.62,0.63,0.59,0.62,0.62
9,10107,948.00,0.61,0.61,0.61,0.62,0.62
9,10107,946.00,0.63,0.62,0.62,0.62,0.62
9,10106,944.00,0.62,0.61,0.61,0.61,0.61
9,10107,951.00,0.62,0.62,0.60,0.60,0.61
9,10105,950.00,0.61,0.61,0.60,0.61,0.61
9,10107,942.00,0.61,0.60,0.60,0.61,0.61
9,10105,932.00,0.60,0.60,0.60,0.60,0.53
9,10107,920.00,0.60,0.61,0.61,0.61,0.60
9,10106,910.00,0.62,0.62,0.61,0.62,0.62
9,10106,903.00,0.61,0.61,0.60,0.61,0.62
9,10107,898.00,0.61,0.61,0.60,0.61,0.60
9,10105,903.00,0.62,0.61,0.61,0.60,0.60
9,10107,905.00,0.61,0.61,0.61,0.61,0.60
9,10105,909.00,0.61,0.60,0.63,0.60,0.60
9,10107,912.00,0.61,0.61,0.60,0.60,0.61
9,10106,913.00,0.60,0.61,0.61,0.61,0.61
9,10106,913.00,0.60,0.60,0.61,0.61,0.61
9,10106,911.00,0.61,0.62,0.62,0.63,0.61
9,10106,911.00,0.62,0.62,0.61,0.61,0.62
9,10106,911.00,0.62,0.62,0.61,0.62,0.62
9,10107,910.00,0.61,0.44,0.62,0.62,0.62
9,10106,909.00,0.62,0.62,0.63,0.62,0.61
9,10107,908.00,0.61,0.60,0.61,0.60,0.61
9,10106,911.00,0.60,0.61,0.61,0.61,0.61
9,10106,909.00,0.62,0.61,0.61,0.60,0.61
9,10107,908.00,0.61,0.60,0.61,0.61,0.60
9,10105,907.00,0.61,0.60,0.60,0.61,0.61
9,10107,907.00,0.61,0.61,0.61,0.61,0.60
9,10105,903.00,0.62,0.61,0.60,0.62,0.61
9,10107,904.00,0.61,0.61,0.61,0.60,0.61
9,10105,906.00,0.62,0.61,0.61,0.61,0.60
9,10107,905.00,0.61,0.60,0.60,0.61,0.61
9,10106,902.00,0.61,0.61,0.61,0.61,0.61
