1479885312.00,180.00,1.50,7.90,180.00,2.40,164.00,7.50,180.00,53.90,30.30,0.00,0.00,86945.75,0.45,-13.09,18.90,1352.30,10.00,231116.00,7154600.00
1479888128.00,180.00,7.50,15.00,180.00,5.20,187.00,15.00,180.00,52.00,30.40,0.00,0.00,86979.50,0.43,-13.09,18.90,1351.60,11.00,231116.00,8024600.00
1479890176.00,180.00,4.50,14.90,180.00,5.40,181.00,14.90,180.00,47.00,32.30,0.00,0.00,86974.00,0.67,-13.09,18.90,1346.30,10.00,231116.00,8361300.00
1479892224.00,225.00,9.00,17.90,180.00,8.00,186.00,17.90,180.00,39.20,34.70,0.00,0.00,86974.50,0.97,-13.09,18.90,1353.30,11.00,231116.00,9093900.00
1479894144.00,180.00,4.50,13.40,180.00,6.00,195.00,13.40,180.00,35.20,37.10,0.00,0.00,86958.50,0.77,-13.09,18.90,1357.50,12.00,231116.00,9431200.00
1479896192.00,180.00,4.50,11.90,180.00,5.80,182.00,11.90,180.00,35.20,36.90,0.00,0.00,86915.75,0.33,-13.09,18.90,1356.00,12.00,231116.00,10163800.00
1479899136.00,180.00,3.00,12.00,225.00,2.30,201.00,12.00,225.00,34.60,36.80,0.00,0.00,86835.50,0.35,-13.09,18.90,1353.90,12.00,231116.00,11044900.00
1479901056.00,135.00,9.00,12.00,225.00,4.80,152.00,12.00,225.00,45.90,32.00,0.01,0.01,86739.75,0.18,-13.09,18.90,1350.40,10.00,231116.00,11381600.00
1479903104.00,180.00,3.00,7.50,180.00,2.40,186.00,6.10,158.00,57.10,29.10,0.00,0.00,86677.25,0.29,-13.09,18.90,1353.30,11.00,231116.00,12114200.00
1479905152.00,225.00,5.90,13.40,225.00,4.90,201.00,13.40,225.00,47.80,32.10,0.00,0.00,86620.50,0.22,-13.09,18.90,1352.70,12.00,231116.00,12450800.00
1479907072.00,158.00,6.00,15.00,180.00,5.90,186.00,13.40,180.00,35.00,37.00,0.00,0.00,86597.25,0.52,-13.09,18.90,1351.30,11.00,231116.00,13184100.00
1479909888.00,225.00,6.00,10.50,180.00,4.10,197.00,10.50,180.00,39.60,33.90,0.00,0.00,86558.00,0.44,-13.09,18.90,1359.20,12.00,231116.00,14050700.00
1479911936.00,180.00,7.50,11.90,180.00,5.10,183.00,11.90,180.00,41.90,31.90,0.00,0.00,86536.50,0.11,-13.09,18.90,1351.50,12.00,231116.00,14383400.00
1479913984.00,45.00,1.50,9.00,45.00,3.10,16.00,9.00,45.00,45.10,31.00,0.00,0.00,86565.75,0.09,-13.09,18.90,1352.60,12.00,231116.00,15120000.00
1479915904.00,0.00,6.00,13.40,0.00,4.80,0.00,13.40,0.00,50.30,28.40,0.00,0.00,86603.25,0.08,-13.09,18.90,1351.10,11.00,231116.00,15452900.00
1479917952.00,0.00,4.40,7.60,0.00,3.00,0.00,7.60,0.00,56.80,25.70,0.00,0.00,86634.25,0.01,-13.09,18.90,1354.00,11.00,231116.00,16185600.00
1479920768.00,0.00,10.40,14.90,45.00,7.30,15.00,14.90,45.00,67.50,23.30,0.00,0.00,86754.25,0.00,-13.09,18.90,1350.30,8.00,231116.00,17070700.00
1479922816.00,45.00,3.00,12.00,45.00,3.50,15.00,12.00,45.00,70.30,21.80,0.00,0.00,86856.00,0.00,-13.09,18.90,1353.50,9.00,231116.00,17403300.00
1479924864.00,0.00,0.00,4.50,315.00,1.20,0.00,4.50,315.00,65.80,21.60,0.00,0.00,86933.50,0.00,-13.09,18.90,1349.30,9.00,231116.00,18135900.00
1479926784.00,0.00,4.50,9.10,0.00,4.50,356.00,9.00,0.00,73.70,21.10,0.02,0.02,86935.25,0.00,-13.09,18.90,1354.50,8.00,231116.00,18472600.00
1479928832.00,45.00,3.00,9.00,0.00,4.60,19.00,9.00,90.00,77.40,20.70,0.01,0.01,86960.25,0.00,-13.09,18.90,1353.40,9.00,231116.00,19205600.00
1479931904.00,0.00,0.00,7.50,23.00,0.90,3.00,7.50,45.00,70.60,21.00,0.00,0.00,86989.25,0.00,-13.09,18.90,1355.30,12.00,231116.00,20111400.00
1479933824.00,0.00,0.00,4.50,315.00,0.00,0.00,4.50,315.00,67.90,20.40,0.00,0.00,86947.75,0.00,-13.09,18.90,1353.00,10.00,231116.00,20444000.00
1479935872.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,69.10,20.30,0.00,0.00,86925.75,0.00,-13.09,18.90,1359.20,11.00,231116.00,21180700.00
1479937920.00,0.00,0.00,3.30,338.00,0.00,0.00,1.50,0.00,68.00,20.20,0.00,0.00,86897.25,0.00,-13.09,18.90,1359.10,10.00,231116.00,21513300.00
1479939840.00,68.00,0.00,1.50,68.00,0.00,68.00,1.50,68.00,68.40,20.10,0.00,0.00,86863.25,0.00,-13.09,18.90,1357.30,10.00,231116.00,22245900.00
1479942784.00,0.00,1.50,3.00,0.00,0.10,0.00,3.00,0.00,68.30,20.30,0.00,0.00,86780.75,0.00,-13.09,18.90,1353.30,11.00,231116.00,23131000.00
1479944832.00,0.00,1.50,3.00,0.00,0.30,0.00,3.00,0.00,72.20,19.50,0.00,0.00,86747.00,0.00,-13.09,18.90,1356.60,10.00,231116.00,23463700.00
