3,1492512674,212.52,726.40,5.74,6.59,24.50,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T11:51:14Z,-13.093615,18.8960675
3,1492512750,212.67,723.00,6.28,6.64,24.12,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T11:52:30Z,-13.0935409,18.896007
3,1492512832,212.67,735.60,6.31,5.91,24.50,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T11:53:52Z,-13.0935409,18.896007
3,1492512914,212.67,751.90,6.92,5.63,24.56,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T11:55:14Z,-13.0935409,18.896007
3,1492512989,212.67,748.00,6.69,6.43,24.94,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T11:56:29Z,-13.0935409,18.896007
3,1492513067,212.67,734.80,6.53,6.74,24.62,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T11:57:47Z,-13.0935409,18.896007
3,1492513149,212.67,728.30,5.61,6.97,24.62,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T11:59:09Z,-13.0935409,18.896007
3,1492513224,212.67,724.20,5.93,6.89,24.31,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T12:00:24Z,-13.093448,18.8960169
3,1492513299,212.67,720.80,6.01,6.87,24.25,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T12:01:39Z,-13.0931761,18.896033
3,1492513381,212.83,734.20,6.25,6.43,24.19,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T12:03:01Z,-13.0930916,18.8959996
3,1492513461,212.83,740.80,6.32,6.72,24.37,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T12:04:21Z,-13.0931259,18.8960854
3,1492513536,212.83,749.10,6.24,6.09,24.56,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T12:05:36Z,-13.0932066,18.8960432
3,1492513618,212.83,751.50,6.39,6.38,24.44,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T12:06:58Z,-13.0932066,18.8960432
3,1492513700,212.83,734.10,6.41,7.53,24.50,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T12:08:20Z,-13.0931869,18.8959516
3,1492513778,212.83,729.90,6.88,7.68,24.50,0.00,0.00,1.00,85.00,0.00,0.00,0.00,2017-04-18T12:09:38Z,-13.0932029,18.8960435
