3,1493292607,188.79,34.90,14.68,7.44,24.75,881.60,476.00,0.43,1.00,0.00,0.00,0.00,2017-04-27T12:30:07Z,-12.4174328,18.6471207
4,1493293918,187.99,33.50,14.68,13.81,24.37,870.70,470.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:51:58Z,-12.4174328,18.6471207
4,1493293935,187.99,36.30,14.68,14.00,24.31,871.50,470.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:52:15Z,-12.4174328,18.6471207
4,1493293953,187.99,31.50,14.68,6.20,24.37,872.00,470.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:52:33Z,-12.4174328,18.6471207
4,1493293971,187.99,33.90,14.68,14.00,24.44,872.00,470.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:52:51Z,-12.4174328,18.6471207
4,1493293988,187.99,33.70,14.68,14.00,24.44,873.90,471.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:53:08Z,-12.4174328,18.6471207
4,1493294006,187.99,33.50,14.68,14.00,24.50,874.50,472.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:53:26Z,-12.4174328,18.6471207
4,1493294024,187.99,34.30,14.68,13.80,24.44,874.20,472.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:53:44Z,-12.4174328,18.6471207
4,1493294042,187.99,33.80,14.68,13.76,24.44,872.70,471.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:54:02Z,-12.4174328,18.6471207
4,1493294059,187.99,34.60,14.68,13.89,24.37,872.00,470.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:54:19Z,-12.4174328,18.6471207
4,1493294077,187.99,34.30,14.68,13.81,24.31,872.10,470.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:54:37Z,-12.4174328,18.6471207
4,1493294095,187.99,34.30,14.68,13.73,24.31,872.10,470.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:54:55Z,-12.4174328,18.6471207
4,1493294112,187.99,33.90,14.68,13.74,24.37,871.60,470.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:55:12Z,-12.4174328,18.6471207
4,1493294130,187.99,33.80,14.68,13.77,24.37,870.70,470.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:55:30Z,-12.4174328,18.6471207
4,1493294148,187.99,33.70,14.68,13.50,24.44,872.20,471.00,0.42,1.00,0.00,0.00,0.00,2017-04-27T12:55:48Z,-12.4174328,18.6471207
